Semana,Campus,Ncampus,Edificio,Sitio,Estado,NEstado,Copias_L,CasosSem
40,Estado de México,12,12,CEDETEC,MEXICO,15,0,673.714285714286
41,Estado de México,12,8,Edificio 5,MEXICO,15,0,571.142857142857
41,Estado de México,12,12,CEDETEC,MEXICO,15,0,571.142857142857
41,Estado de México,12,23,Edificio 8,MEXICO,15,0,571.142857142857
41,Estado de México,12,25,Punto Azul,MEXICO,15,0,571.142857142857
41,Estado de México,12,16,Edificio de profesores,MEXICO,15,0,571.142857142857
41,Estado de México,12,26,Edificio 1,MEXICO,15,0,571.142857142857
41,Estado de México,12,11,ESA 2,MEXICO,15,0,571.142857142857
41,Estado de México,12,9,Edificio 6,MEXICO,15,0,571.142857142857
42,Estado de México,12,25,Punto Azul,MEXICO,15,0,499.285714285714
42,Estado de México,12,23,Edificio 8,MEXICO,15,0,499.285714285714
42,Estado de México,12,16,Edificio de profesores,MEXICO,15,0,499.285714285714
42,Estado de México,12,26,Edificio 1,MEXICO,15,0,499.285714285714
42,Estado de México,12,8,Edificio 5,MEXICO,15,0,499.285714285714
42,Estado de México,12,9,Edificio 6,MEXICO,15,0,499.285714285714
42,Estado de México,12,11,ESA 2,MEXICO,15,0,499.285714285714
42,Estado de México,12,12,CEDETEC,MEXICO,15,0,499.285714285714
43,Estado de México,12,23,Edificio 8,MEXICO,15,0,415.142857142857
43,Estado de México,12,16,Edificio de profesores,MEXICO,15,0,415.142857142857
43,Estado de México,12,25,Punto Azul,MEXICO,15,0,415.142857142857
43,Estado de México,12,26,Edificio 1,MEXICO,15,0,415.142857142857
43,Estado de México,12,8,Edificio 5,MEXICO,15,0,415.142857142857
43,Estado de México,12,12,CEDETEC,MEXICO,15,0,415.142857142857
43,Estado de México,12,9,Edificio 6,MEXICO,15,0,415.142857142857
43,Estado de México,12,11,ESA 2,MEXICO,15,6176,415.142857142857
44,Estado de México,12,11,ESA 2,MEXICO,15,20366,402.285714285714
44,Estado de México,12,9,Edificio 6,MEXICO,15,0,402.285714285714
44,Estado de México,12,8,Edificio 5,MEXICO,15,0,402.285714285714
44,Estado de México,12,12,CEDETEC,MEXICO,15,19350,402.285714285714
44,Estado de México,12,25,Punto Azul,MEXICO,15,0,402.285714285714
44,Estado de México,12,26,Edificio 1,MEXICO,15,65901,402.285714285714
44,Estado de México,12,16,Edificio de profesores,MEXICO,15,7414,402.285714285714
44,Estado de México,12,22,Torre de baños,MEXICO,15,63626,402.285714285714
45,Estado de México,12,22,Torre de baños,MEXICO,15,0,288.142857142857
45,Estado de México,12,25,Punto Azul,MEXICO,15,0,288.142857142857
45,Estado de México,12,26,Edificio 1,MEXICO,15,0,288.142857142857
45,Estado de México,12,16,Edificio de profesores,MEXICO,15,0,288.142857142857
45,Estado de México,12,9,Edificio 6,MEXICO,15,0,288.142857142857
45,Estado de México,12,11,ESA 2,MEXICO,15,0,288.142857142857
45,Estado de México,12,12,CEDETEC,MEXICO,15,8280,288.142857142857
45,Estado de México,12,8,Edificio 5,MEXICO,15,0,288.142857142857
45,Estado de México,12,22,Torre de baños,MEXICO,15,0,288.142857142857
45,Estado de México,12,26,Edificio 1,MEXICO,15,0,288.142857142857
46,Estado de México,12,8,Edificio 5,MEXICO,15,0,329.428571428571
46,Estado de México,12,12,CEDETEC,MEXICO,15,0,329.428571428571
46,Estado de México,12,11,ESA 2,MEXICO,15,0,329.428571428571
46,Estado de México,12,9,Edificio 6,MEXICO,15,0,329.428571428571
46,Estado de México,12,16,Edificio de profesores,MEXICO,15,0,329.428571428571
46,Estado de México,12,23,Edificio 8,MEXICO,15,0,329.428571428571
46,Estado de México,12,25,Punto Azul,MEXICO,15,0,329.428571428571
46,Estado de México,12,26,Edificio 1,MEXICO,15,0,329.428571428571
47,Estado de México,12,16,Edificio de profesores,MEXICO,15,0,259.428571428571
47,Estado de México,12,25,Punto Azul,MEXICO,15,0,259.428571428571
47,Estado de México,12,23,Edificio 8,MEXICO,15,0,259.428571428571
47,Estado de México,12,26,Edificio 1,MEXICO,15,0,259.428571428571
47,Estado de México,12,11,ESA 2,MEXICO,15,0,259.428571428571
47,Estado de México,12,12,CEDETEC,MEXICO,15,0,259.428571428571
47,Estado de México,12,8,Edificio 5,MEXICO,15,0,259.428571428571
47,Estado de México,12,9,Edificio 6,MEXICO,15,0,259.428571428571
48,Estado de México,12,11,ESA 2,MEXICO,15,0,276
48,Estado de México,12,8,Edificio 5,MEXICO,15,0,276
48,Estado de México,12,12,CEDETEC,MEXICO,15,0,276
48,Estado de México,12,9,Edificio 6,MEXICO,15,0,276
48,Estado de México,12,16,Edificio de profesores,MEXICO,15,0,276
48,Estado de México,12,26,Edificio 1,MEXICO,15,0,276
48,Estado de México,12,25,Punto Azul,MEXICO,15,0,276
48,Estado de México,12,23,Edificio 8,MEXICO,15,0,276
49,Estado de México,12,8,Edificio 5,MEXICO,15,0,251.857142857143
49,Estado de México,12,12,CEDETEC,MEXICO,15,0,251.857142857143
49,Estado de México,12,9,Edificio 6,MEXICO,15,0,251.857142857143
49,Estado de México,12,11,ESA 2,MEXICO,15,0,251.857142857143
49,Estado de México,12,23,Edificio 8,MEXICO,15,0,251.857142857143
49,Estado de México,12,16,Edificio de profesores,MEXICO,15,0,251.857142857143
49,Estado de México,12,26,Edificio 1,MEXICO,15,0,251.857142857143
49,Estado de México,12,25,Punto Azul,MEXICO,15,0,251.857142857143
50,Estado de México,12,8,Edificio 5,MEXICO,15,91376,249.714285714286
50,Estado de México,12,9,Edificio 6,MEXICO,15,8764,249.714285714286
50,Estado de México,12,12,CEDETEC,MEXICO,15,0,249.714285714286
50,Estado de México,12,11,ESA 2,MEXICO,15,0,249.714285714286
50,Estado de México,12,16,Edificio de profesores,MEXICO,15,0,249.714285714286
50,Estado de México,12,23,Edificio 8,MEXICO,15,0,249.714285714286
50,Estado de México,12,26,Edificio 1,MEXICO,15,0,249.714285714286
50,Estado de México,12,25,Punto Azul,MEXICO,15,0,249.714285714286
55,Estado de México,12,23,Edificio 8,MEXICO,15,143091,5220.57142857143
55,Estado de México,12,25,Punto Azul,MEXICO,15,44220,5220.57142857143
55,Estado de México,12,16,Edificio de profesores,MEXICO,15,0,5220.57142857143
55,Estado de México,12,26,Edificio 1,MEXICO,15,0,5220.57142857143
55,Estado de México,12,12,CEDETEC,MEXICO,15,0,5220.57142857143
55,Estado de México,12,11,ESA 2,MEXICO,15,4076,5220.57142857143
55,Estado de México,12,9,Edificio 6,MEXICO,15,0,5220.57142857143
55,Estado de México,12,8,Edificio 5,MEXICO,15,9531,5220.57142857143
56,Estado de México,12,16,Edificio de profesores,MEXICO,15,0,5262.57142857143
56,Estado de México,12,0,Unidentified,MEXICO,15,684459,5262.57142857143
56,Estado de México,12,23,Edificio 8,MEXICO,15,1548501,5262.57142857143
56,Estado de México,12,25,Punto Azul,MEXICO,15,0,5262.57142857143
56,Estado de México,12,11,ESA 2,MEXICO,15,0,5262.57142857143
56,Estado de México,12,0,Unidentified,MEXICO,15,0,5262.57142857143
56,Estado de México,12,4,Cafeteria,MEXICO,15,0,5262.57142857143
56,Estado de México,12,9,Edificio 6,MEXICO,15,1941613,5262.57142857143
63,Estado de México,12,11,ESA 2,MEXICO,15,0,167.142857142857
63,Estado de México,12,6,Edificio 3,MEXICO,15,0,167.142857142857
63,Estado de México,12,23,Edificio 8,MEXICO,15,0,167.142857142857
63,Estado de México,12,7,Edificio 4,MEXICO,15,0,167.142857142857
63,Estado de México,12,8,Edificio 5,MEXICO,15,0,167.142857142857
63,Estado de México,12,9,Edificio 6,MEXICO,15,0,167.142857142857
63,Estado de México,12,0,Unidentified,MEXICO,15,0,167.142857142857
63,Estado de México,12,12,CEDETEC,MEXICO,15,0,167.142857142857
64,Estado de México,12,6,Edificio 3,MEXICO,15,0,113.428571428571
64,Estado de México,12,23,Edificio 8,MEXICO,15,0,113.428571428571
64,Estado de México,12,7,Edificio 4,MEXICO,15,0,113.428571428571
64,Estado de México,12,12,CEDETEC,MEXICO,15,0,113.428571428571
64,Estado de México,12,10,Edificio 9,MEXICO,15,0,113.428571428571
64,Estado de México,12,11,ESA 2,MEXICO,15,0,113.428571428571
64,Estado de México,12,8,Edificio 5,MEXICO,15,0,113.428571428571
64,Estado de México,12,9,Edificio 6,MEXICO,15,0,113.428571428571
65,Estado de México,12,8,Edificio 5,MEXICO,15,0,98.8571428571429
65,Estado de México,12,23,Edificio 8,MEXICO,15,0,98.8571428571429
65,Estado de México,12,0,Unidentified,MEXICO,15,0,98.8571428571429
65,Estado de México,12,12,CEDETEC,MEXICO,15,0,98.8571428571429
65,Estado de México,12,9,Edificio 6,MEXICO,15,0,98.8571428571429
65,Estado de México,12,6,Edificio 3,MEXICO,15,0,98.8571428571429
65,Estado de México,12,10,Edificio 9,MEXICO,15,0,98.8571428571429
65,Estado de México,12,7,Edificio 4,MEXICO,15,0,98.8571428571429
66,Estado de México,12,8,Edificio 5,MEXICO,15,0,101
66,Estado de México,12,23,Edificio 8,MEXICO,15,0,101
66,Estado de México,12,12,CEDETEC,MEXICO,15,0,101
66,Estado de México,12,7,Edificio 4,MEXICO,15,0,101
66,Estado de México,12,0,Unidentified,MEXICO,15,0,101
66,Estado de México,12,10,Edificio 9,MEXICO,15,0,101
66,Estado de México,12,6,Edificio 3,MEXICO,15,0,101
66,Estado de México,12,9,Edificio 6,MEXICO,15,0,101
67,Estado de México,12,9,Edificio 6,MEXICO,15,0,65
67,Estado de México,12,12,CEDETEC,MEXICO,15,0,65
67,Estado de México,12,8,Edificio 5,MEXICO,15,0,65
67,Estado de México,12,23,Edificio 8,MEXICO,15,0,65
67,Estado de México,12,10,Edificio 9,MEXICO,15,0,65
67,Estado de México,12,6,Edificio 3,MEXICO,15,0,65
67,Estado de México,12,7,Edificio 4,MEXICO,15,0,65
67,Estado de México,12,0,Unidentified,MEXICO,15,0,65
69,Estado de México,12,7,Edificio 4,MEXICO,15,0,49.5714285714286
69,Estado de México,12,23,Edificio 8,MEXICO,15,0,49.5714285714286
69,Estado de México,12,0,Unidentified,MEXICO,15,0,49.5714285714286
69,Estado de México,12,6,Edificio 3,MEXICO,15,0,49.5714285714286
69,Estado de México,12,9,Edificio 6,MEXICO,15,0,49.5714285714286
69,Estado de México,12,8,Edificio 5,MEXICO,15,0,49.5714285714286
69,Estado de México,12,12,CEDETEC,MEXICO,15,0,49.5714285714286
69,Estado de México,12,10,Edificio 9,MEXICO,15,0,49.5714285714286
70,Estado de México,12,10,Edificio 9,MEXICO,15,0,34
70,Estado de México,12,11,ESA 2,MEXICO,15,0,34
70,Estado de México,12,7,Edificio 4,MEXICO,15,0,34
70,Estado de México,12,8,Edificio 5,MEXICO,15,0,34
70,Estado de México,12,6,Edificio 3,MEXICO,15,0,34
70,Estado de México,12,9,Edificio 6,MEXICO,15,0,34
70,Estado de México,12,23,Edificio 8,MEXICO,15,0,34
70,Estado de México,12,12,CEDETEC,MEXICO,15,0,34
71,Estado de México,12,10,Edificio 9,MEXICO,15,0,39.7142857142857
71,Estado de México,12,6,Edificio 3,MEXICO,15,0,39.7142857142857
71,Estado de México,12,25,Punto Azul,MEXICO,15,0,39.7142857142857
71,Estado de México,12,12,CEDETEC,MEXICO,15,0,39.7142857142857
71,Estado de México,12,8,Edificio 5,MEXICO,15,0,39.7142857142857
71,Estado de México,12,7,Edificio 4,MEXICO,15,0,39.7142857142857
71,Estado de México,12,9,Edificio 6,MEXICO,15,0,39.7142857142857
71,Estado de México,12,23,Edificio 8,MEXICO,15,0,39.7142857142857
72,Estado de México,12,23,Edificio 8,MEXICO,15,0,42.4285714285714
72,Estado de México,12,11,ESA 2,MEXICO,15,0,42.4285714285714
72,Estado de México,12,12,CEDETEC,MEXICO,15,0,42.4285714285714
72,Estado de México,12,6,Edificio 3,MEXICO,15,0,42.4285714285714
72,Estado de México,12,9,Edificio 6,MEXICO,15,0,42.4285714285714
72,Estado de México,12,10,Edificio 9,MEXICO,15,0,42.4285714285714
72,Estado de México,12,8,Edificio 5,MEXICO,15,0,42.4285714285714
72,Estado de México,12,7,Edificio 4,MEXICO,15,0,42.4285714285714
73,Estado de México,12,11,ESA 2,MEXICO,15,0,73.2857142857143
73,Estado de México,12,23,Edificio 8,MEXICO,15,0,73.2857142857143
73,Estado de México,12,7,Edificio 4,MEXICO,15,0,73.2857142857143
73,Estado de México,12,6,Edificio 3,MEXICO,15,0,73.2857142857143
73,Estado de México,12,8,Edificio 5,MEXICO,15,0,73.2857142857143
73,Estado de México,12,12,CEDETEC,MEXICO,15,0,73.2857142857143
73,Estado de México,12,9,Edificio 6,MEXICO,15,0,73.2857142857143
73,Estado de México,12,10,Edificio 9,MEXICO,15,0,73.2857142857143
74,Estado de México,12,9,Edificio 6,MEXICO,15,0,109.428571428571
74,Estado de México,12,10,Edificio 9,MEXICO,15,0,109.428571428571
74,Estado de México,12,0,Unidentified,MEXICO,15,0,109.428571428571
74,Estado de México,12,6,Edificio 3,MEXICO,15,0,109.428571428571
74,Estado de México,12,23,Edificio 8,MEXICO,15,0,109.428571428571
74,Estado de México,12,8,Edificio 5,MEXICO,15,0,109.428571428571
74,Estado de México,12,7,Edificio 4,MEXICO,15,0,109.428571428571
75,Estado de México,12,0,Unidentified,MEXICO,15,0,203.428571428571
75,Estado de México,12,23,Edificio 8,MEXICO,15,0,203.428571428571
75,Estado de México,12,6,Edificio 3,MEXICO,15,0,203.428571428571
75,Estado de México,12,9,Edificio 6,MEXICO,15,0,203.428571428571
75,Estado de México,12,7,Edificio 4,MEXICO,15,0,203.428571428571
75,Estado de México,12,10,Edificio 9,MEXICO,15,0,203.428571428571
75,Estado de México,12,0,Unidentified,MEXICO,15,0,203.428571428571
75,Estado de México,12,8,Edificio 5,MEXICO,15,0,203.428571428571
76,Estado de México,12,8,Edificio 5,MEXICO,15,0,395.857142857143
76,Estado de México,12,7,Edificio 4,MEXICO,15,0,395.857142857143
76,Estado de México,12,12,CEDETEC,MEXICO,15,0,395.857142857143
76,Estado de México,12,9,Edificio 6,MEXICO,15,0,395.857142857143
76,Estado de México,12,10,Edificio 9,MEXICO,15,0,395.857142857143
76,Estado de México,12,0,Unidentified,MEXICO,15,0,395.857142857143
76,Estado de México,12,23,Edificio 8,MEXICO,15,0,395.857142857143
76,Estado de México,12,6,Edificio 3,MEXICO,15,0,395.857142857143
77,Estado de México,12,12,CEDETEC,MEXICO,15,14147,747.714285714286
77,Estado de México,12,9,Edificio 6,MEXICO,15,14147,747.714285714286
77,Estado de México,12,0,Unidentified,MEXICO,15,14147,747.714285714286
77,Estado de México,12,23,Edificio 8,MEXICO,15,14147,747.714285714286
77,Estado de México,12,6,Edificio 3,MEXICO,15,14147,747.714285714286
77,Estado de México,12,10,Edificio 9,MEXICO,15,14147,747.714285714286
77,Estado de México,12,8,Edificio 5,MEXICO,15,14147,747.714285714286
77,Estado de México,12,7,Edificio 4,MEXICO,15,14147,747.714285714286
78,Estado de México,12,8,Edificio 5,MEXICO,15,12129,1515.28571428571
78,Estado de México,12,10,Edificio 9,MEXICO,15,12129,1515.28571428571
78,Estado de México,12,9,Edificio 6,MEXICO,15,12129,1515.28571428571
78,Estado de México,12,11,ESA 2,MEXICO,15,12129,1515.28571428571
78,Estado de México,12,6,Edificio 3,MEXICO,15,0,1515.28571428571
78,Estado de México,12,12,CEDETEC,MEXICO,15,0,1515.28571428571
78,Estado de México,12,7,Edificio 4,MEXICO,15,0,1515.28571428571
78,Estado de México,12,23,Edificio 8,MEXICO,15,0,1515.28571428571
25,Metepec,22,1,Colector principal,MEXICO,15,0,219.571428571429
26,Metepec,22,1,Colector principal,MEXICO,15,0,344.142857142857
27,Metepec,22,1,Colector principal,MEXICO,15,0,489.857142857143
28,Metepec,22,1,Colector principal,MEXICO,15,0,832
29,Metepec,22,1,Colector principal,MEXICO,15,0,1277.14285714286
30,Metepec,22,1,Colector principal,MEXICO,15,0,1770.85714285714
31,Metepec,22,1,Colector principal,MEXICO,15,0,2046.85714285714
32,Metepec,22,1,Colector principal,MEXICO,15,0,2013.57142857143
33,Metepec,22,1,Colector principal,MEXICO,15,0,1881.57142857143
34,Metepec,22,1,Colector principal,MEXICO,15,0,1546.14285714286
35,Metepec,22,1,Colector principal,MEXICO,15,1017,1245.85714285714
36,Metepec,22,1,Colector principal,MEXICO,15,0,985.285714285714
37,Metepec,22,1,Colector principal,MEXICO,15,0,1081.14285714286
38,Metepec,22,1,Colector principal,MEXICO,15,0,894.857142857143
39,Metepec,22,1,Colector principal,MEXICO,15,0,985.285714285714
40,Metepec,22,1,Colector principal,MEXICO,15,0,673.714285714286
41,Metepec,22,1,Colector principal,MEXICO,15,0,571.142857142857
42,Metepec,22,1,Colector principal,MEXICO,15,0,499.285714285714
43,Metepec,22,1,Colector principal,MEXICO,15,0,415.142857142857
44,Metepec,22,1,Colector principal,MEXICO,15,0,402.285714285714
45,Metepec,22,1,Colector principal,MEXICO,15,0,288.142857142857
46,Metepec,22,1,Colector principal,MEXICO,15,0,329.428571428571
47,Metepec,22,1,Colector principal,MEXICO,15,0,259.428571428571
48,Metepec,22,1,Colector principal,MEXICO,15,0,276
49,Metepec,22,1,Colector principal,MEXICO,15,0,251.857142857143
50,Metepec,22,1,Colector principal,MEXICO,15,0,249.714285714286
55,Metepec,22,1,Colector principal,MEXICO,15,8121,5220.57142857143
56,Metepec,22,1,Colector principal,MEXICO,15,19029,5262.57142857143
63,Metepec,22,1,Colector principal,MEXICO,15,0,167.142857142857
64,Metepec,22,0,Unidentified,MEXICO,15,0,113.428571428571
65,Metepec,22,0,Unidentified,MEXICO,15,0,98.8571428571429
66,Metepec,22,1,Colector principal,MEXICO,15,0,101
67,Metepec,22,1,Colector principal,MEXICO,15,0,65
69,Metepec,22,1,Colector principal,MEXICO,15,0,49.5714285714286
70,Metepec,22,1,Colector principal,MEXICO,15,0,34
71,Metepec,22,1,Colector principal,MEXICO,15,0,39.7142857142857
72,Metepec,22,1,Colector principal,MEXICO,15,0,42.4285714285714
73,Metepec,22,1,Colector principal,MEXICO,15,0,73.2857142857143
74,Metepec,22,1,Colector principal,MEXICO,15,0,109.428571428571
75,Metepec,22,1,Colector principal,MEXICO,15,0,203.428571428571
76,Metepec,22,1,Colector principal,MEXICO,15,0,395.857142857143
77,Metepec,22,0,Unidentified,MEXICO,15,0,747.714285714286
78,Metepec,22,1,Colector principal,MEXICO,15,0,1515.28571428571
15,Toluca,36,1,Interceptor PTAR,MEXICO,15,0,442.285714285714
17,Toluca,36,1,Interceptor PTAR,MEXICO,15,0,328.142857142857
18,Toluca,36,5,AULAS 5,MEXICO,15,0,270.714285714286
19,Toluca,36,5,AULAS 5,MEXICO,15,0,197.142857142857
20,Toluca,36,5,AULAS 5,MEXICO,15,0,197.428571428571
21,Toluca,36,5,AULAS 5,MEXICO,15,0,193.571428571429
22,Toluca,36,5,AULAS 5,MEXICO,15,0,179.428571428571
23,Toluca,36,5,AULAS 5,MEXICO,15,0,155.714285714286
24,Toluca,36,5,AULAS 5,MEXICO,15,0,193.571428571429
25,Toluca,36,5,AULAS 5,MEXICO,15,0,219.571428571429
26,Toluca,36,5,AULAS 5,MEXICO,15,0,344.142857142857
27,Toluca,36,5,AULAS 5,MEXICO,15,0,489.857142857143
28,Toluca,36,5,AULAS 5,MEXICO,15,0,832
29,Toluca,36,5,AULAS 5,MEXICO,15,0,1277.14285714286
30,Toluca,36,5,AULAS 5,MEXICO,15,0,1770.85714285714
31,Toluca,36,5,AULAS 5,MEXICO,15,0,2046.85714285714
32,Toluca,36,5,AULAS 5,MEXICO,15,0,2013.57142857143
33,Toluca,36,5,AULAS 5,MEXICO,15,0,1881.57142857143
34,Toluca,36,5,AULAS 5,MEXICO,15,0,1546.14285714286
35,Toluca,36,5,AULAS 5,MEXICO,15,337817,1245.85714285714
36,Toluca,36,10,Aulas 4,MEXICO,15,2301,985.285714285714
36,Toluca,36,4,AULAS 2,MEXICO,15,0,985.285714285714
36,Toluca,36,5,AULAS 5,MEXICO,15,0,985.285714285714
37,Toluca,36,4,AULAS 2,MEXICO,15,0,1081.14285714286
37,Toluca,36,10,Aulas 4,MEXICO,15,0,1081.14285714286
37,Toluca,36,7,TORRE NORTE,MEXICO,15,0,1081.14285714286
37,Toluca,36,8,TORRE SUR,MEXICO,15,0,1081.14285714286
37,Toluca,36,5,AULAS 5,MEXICO,15,0,1081.14285714286
38,Toluca,36,4,AULAS 2,MEXICO,15,0,894.857142857143
38,Toluca,36,8,TORRE SUR,MEXICO,15,0,894.857142857143
38,Toluca,36,5,AULAS 5,MEXICO,15,0,894.857142857143
38,Toluca,36,7,TORRE NORTE,MEXICO,15,0,894.857142857143
38,Toluca,36,10,Aulas 4,MEXICO,15,0,894.857142857143
39,Toluca,36,7,TORRE NORTE,MEXICO,15,0,985.285714285714
39,Toluca,36,4,AULAS 2,MEXICO,15,3829,985.285714285714
39,Toluca,36,5,AULAS 5,MEXICO,15,0,985.285714285714
39,Toluca,36,4,AULAS 2,MEXICO,15,0,985.285714285714
39,Toluca,36,8,TORRE SUR,MEXICO,15,1779,985.285714285714
40,Toluca,36,7,TORRE NORTE,MEXICO,15,22466,673.714285714286
40,Toluca,36,10,Aulas 4,MEXICO,15,8019,673.714285714286
40,Toluca,36,4,AULAS 2,MEXICO,15,33596,673.714285714286
40,Toluca,36,5,AULAS 5,MEXICO,15,0,673.714285714286
40,Toluca,36,8,TORRE SUR,MEXICO,15,0,673.714285714286
41,Toluca,36,10,Aulas 4,MEXICO,15,0,571.142857142857
41,Toluca,36,8,TORRE SUR,MEXICO,15,0,571.142857142857
41,Toluca,36,7,TORRE NORTE,MEXICO,15,0,571.142857142857
41,Toluca,36,4,AULAS 2,MEXICO,15,0,571.142857142857
41,Toluca,36,5,AULAS 5,MEXICO,15,0,571.142857142857
42,Toluca,36,4,AULAS 2,MEXICO,15,0,499.285714285714
42,Toluca,36,10,Aulas 4,MEXICO,15,13183,499.285714285714
42,Toluca,36,7,TORRE NORTE,MEXICO,15,0,499.285714285714
42,Toluca,36,8,TORRE SUR,MEXICO,15,0,499.285714285714
42,Toluca,36,5,AULAS 5,MEXICO,15,0,499.285714285714
43,Toluca,36,7,TORRE NORTE,MEXICO,15,0,415.142857142857
43,Toluca,36,5,AULAS 5,MEXICO,15,0,415.142857142857
43,Toluca,36,8,TORRE SUR,MEXICO,15,0,415.142857142857
43,Toluca,36,10,Aulas 4,MEXICO,15,0,415.142857142857
43,Toluca,36,4,AULAS 2,MEXICO,15,0,415.142857142857
44,Toluca,36,5,AULAS 5,MEXICO,15,41833,402.285714285714
44,Toluca,36,10,Aulas 4,MEXICO,15,0,402.285714285714
44,Toluca,36,7,TORRE NORTE,MEXICO,15,34526,402.285714285714
44,Toluca,36,8,TORRE SUR,MEXICO,15,0,402.285714285714
44,Toluca,36,4,AULAS 2,MEXICO,15,5974,402.285714285714
45,Toluca,36,5,AULAS 5,MEXICO,15,0,288.142857142857
45,Toluca,36,8,TORRE SUR,MEXICO,15,0,288.142857142857
45,Toluca,36,7,TORRE NORTE,MEXICO,15,0,288.142857142857
45,Toluca,36,10,Aulas 4,MEXICO,15,20584,288.142857142857
45,Toluca,36,4,AULAS 2,MEXICO,15,0,288.142857142857
46,Toluca,36,8,TORRE SUR,MEXICO,15,0,329.428571428571
46,Toluca,36,7,TORRE NORTE,MEXICO,15,0,329.428571428571
46,Toluca,36,4,AULAS 2,MEXICO,15,0,329.428571428571
46,Toluca,36,10,Aulas 4,MEXICO,15,0,329.428571428571
46,Toluca,36,5,AULAS 5,MEXICO,15,0,329.428571428571
47,Toluca,36,5,AULAS 5,MEXICO,15,0,259.428571428571
47,Toluca,36,10,Aulas 4,MEXICO,15,0,259.428571428571
47,Toluca,36,4,AULAS 2,MEXICO,15,0,259.428571428571
47,Toluca,36,8,TORRE SUR,MEXICO,15,0,259.428571428571
47,Toluca,36,7,TORRE NORTE,MEXICO,15,0,259.428571428571
48,Toluca,36,5,AULAS 5,MEXICO,15,0,276
48,Toluca,36,10,Aulas 4,MEXICO,15,0,276
48,Toluca,36,7,TORRE NORTE,MEXICO,15,0,276
48,Toluca,36,4,AULAS 2,MEXICO,15,0,276
48,Toluca,36,8,TORRE SUR,MEXICO,15,0,276
49,Toluca,36,10,Aulas 4,MEXICO,15,0,251.857142857143
49,Toluca,36,5,AULAS 5,MEXICO,15,0,251.857142857143
49,Toluca,36,4,AULAS 2,MEXICO,15,0,251.857142857143
49,Toluca,36,8,TORRE SUR,MEXICO,15,0,251.857142857143
49,Toluca,36,7,TORRE NORTE,MEXICO,15,0,251.857142857143
50,Toluca,36,10,Aulas 4,MEXICO,15,0,249.714285714286
50,Toluca,36,5,AULAS 5,MEXICO,15,0,249.714285714286
50,Toluca,36,4,AULAS 2,MEXICO,15,0,249.714285714286
50,Toluca,36,8,TORRE SUR,MEXICO,15,0,249.714285714286
50,Toluca,36,7,TORRE NORTE,MEXICO,15,4196,249.714285714286
55,Toluca,36,10,Aulas 4,MEXICO,15,0,5220.57142857143
55,Toluca,36,5,AULAS 5,MEXICO,15,0,5220.57142857143
